x,y,d,tile,crater,id
348,621,31,2_25,0,MCKF2
107,787,75,1_24,0,7JSD1
1656,1118,24,3_25,0,R53ZZ
694,127,18,3_25,0,FM3MW
1576,409,23,1_25,1,C6GJN
1392,1679,14,1_24,1,PR2FD
1136,671,29,1_24,1,GPVE7
802,1627,44,2_25,0,I6D21
1019,371,50,2_25,0,XVWX4
125,1494,19,2_24,1,O9Z0N
307,1640,14,1_25,1,JMXFA
1486,811,21,1_25,1,3XEFH
1594,483,20,1_24,1,EOKR8
518,1540,50,1_24,0,6RO0A
331,1020,22,1_24,1,WLUNV
1495,865,53,1_25,0,F7YNE
1211,1507,18,1_25,1,4V3SN
316,403,51,2_25,1,DD5F6
1443,1526,34,1_25,0,3371V
727,1220,18,1_25,0,MYO60
1341,1370,63,3_24,0,HS9TD
164,153,30,2_25,1,Q8RUY
45,637,20,2_25,1,H5KFP
686,976,40,1_25,0,WK0I8
1131,555,24,1_25,1,76KLM
32,1335,22,2_25,1,DZ7H9
593,1618,25,2_25,1,RZH0G
1054,526,33,3_25,0,TY6F3
885,1508,29,1_25,0,W32HL
150,1569,28,3_24,0,XFEF6
37,1615,32,3_24,1,6J6RW
1639,1146,16,3_25,1,9BWIG
619,1330,34,3_25,0,C77QW
416,387,18,2_25,0,VU5GD
773,714,25,1_25,0,EGBG0
653,658,21,3_25,0,PR554
1124,808,23,1_24,0,FAEHI
225,496,33,3_25,0,TAKVI
1300,434,28,1_25,0,8VBX6
180,1482,24,1_25,0,GXDK4
1287,612,37,3_24,0,IUGHT
26,1129,13,2_25,1,ZANWM
619,1329,28,3_25,0,4791M
368,140,18,1_25,1,ALENR
270,833,20,2_24,1,K6083
215,1565,21,2_24,1,25QMV
919,91,23,1_24,1,V73F3
746,1427,32,1_24,0,EINTT
1570,1067,19,3_25,1,NXOZB
737,1218,14,1_25,1,YSJYV
223,116,22,3_24,0,3FQHT
1541,1124,33,3_25,0,VV82Z
1166,1668,23,1_25,1,1KI84
355,1411,37,2_24,1,PICSE
1581,824,58,1_24,0,MFCEO
1682,1318,16,1_25,1,R8D6N
45,654,19,1_25,1,7S8T1
81,842,21,1_24,0,03MNO
511,1228,21,3_25,1,1THZO
1142,757,38,3_24,0,LUVJN
713,1671,19,1_24,1,7HGUG
863,836,20,3_24,0,JNDRP
1042,1189,17,1_24,1,O2Q4P
1348,165,23,3_24,0,YKRRY
652,656,27,3_25,0,RN8BH
1618,872,29,1_24,0,BR1FD
189,716,16,2_25,1,C9LLM
1029,1425,62,3_25,0,JWP6U
1330,1029,19,1_25,1,JN4S3
540,458,38,3_25,0,222TQ
555,1266,11,1_25,0,LOYGV
787,1472,30,2_25,0,ALSLS
1049,1604,49,1_24,0,V1SIO
259,1424,24,2_25,1,FBTFJ
1233,1497,26,1_25,1,DNNAT
306,1424,16,2_24,1,RAHKZ
481,1180,32,3_25,1,UM26T
1150,103,16,1_25,1,CPLE8
1098,388,29,1_25,0,E1KC8
756,411,24,3_25,0,B87CE
695,1305,19,1_25,1,34UY2
310,17,14,2_25,1,M6SIN
1668,1234,30,2_25,0,ONIM5
898,1641,41,3_25,1,0CK4R
271,1052,21,1_25,0,IJJE5
1625,1009,30,2_24,1,FLERS
1239,1272,23,1_25,0,RWWED
1508,114,47,1_24,0,I9K9L
1422,180,39,3_25,0,GAY5B
612,838,27,1_25,0,FZUW2
1088,804,25,1_25,1,IE8H4
270,1622,28,2_25,0,X0W6I
1627,521,26,1_24,0,ILRM2
350,1296,30,2_25,0,D04GA
211,1239,18,2_24,1,ZZYF7
181,1535,16,3_24,1,ZPNUD
1433,959,43,3_25,0,Z7FDD
1400,1032,21,1_24,1,5F601
1375,372,53,2_24,0,Y4X7H
676,1623,75,3_24,0,WAEGO
461,983,45,3_25,0,2XFM4
1012,933,35,3_24,0,6LQR4
767,1590,20,1_24,1,BZGYC
278,1585,27,1_24,0,4JTC1
1378,80,37,3_24,0,RT8DQ
132,558,14,2_25,1,X6S46
21,275,15,1_24,1,7ER15
1242,1274,27,1_25,0,I7T71
1209,1187,40,1_24,0,0F39H
669,134,14,1_25,1,M5NSK
1281,1559,26,1_24,0,C8XWA
259,1286,54,2_25,1,0J6YT
949,1150,24,2_25,0,EREDD
450,1230,18,1_24,1,P3HEX
571,824,26,1_25,1,KYJYI
639,955,31,3_25,0,STQ7U
864,767,18,1_25,1,T7KCZ
1132,881,14,1_25,1,QN5MT
1384,565,23,1_24,1,67NCG
880,1098,49,1_24,0,5X33M
692,709,41,3_24,0,4MHDO
733,1286,17,1_24,0,T4YXW
1034,386,37,3_24,0,HUU5Y
1679,1176,20,1_24,1,ZHKMI
679,903,21,1_25,1,X9GXM
1344,1101,40,3_25,0,UPFBL
1322,1230,48,1_25,0,P0AV8
304,1267,51,1_24,0,EIW1N
1324,1617,20,3_25,0,C2HKL
1433,776,27,1_24,0,HLPEG
1513,1068,28,1_24,1,YDBL7
1648,1003,19,1_24,0,IH9FF
69,267,24,1_25,0,2WHG5
513,255,50,2_24,0,DT81C
114,1089,24,2_25,0,4JR21
823,1300,66,1_25,1,LI4RX
730,1648,44,3_24,0,RHBD7
852,130,40,2_24,0,SAGAM
1305,1443,46,2_25,0,C9KRM
508,1523,54,1_24,0,JDIYB
1064,140,47,1_24,0,92WD3
824,935,32,1_25,0,ZOXMP
140,185,15,1_25,1,MMISM
1497,180,45,3_24,0,TETS7
707,743,24,3_24,1,YXTA6
628,600,18,1_24,1,WRIRR
973,887,18,1_25,1,HITPQ
412,42,16,2_25,1,F4KHF
180,746,23,2_25,1,IYP53
401,163,28,2_25,0,I5R6C
894,1564,32,3_24,0,JZFRP
1609,1441,13,2_25,1,ALS9D
684,701,21,2_24,0,7EZCK
391,534,12,2_24,1,YCLES
165,982,27,2_24,0,PJFA2
586,1551,47,1_25,0,FJ3T9
1089,1359,16,1_24,1,B1KLC
1394,476,67,1_25,0,BMK19
812,1350,37,1_24,0,D0WL6
383,502,24,1_25,1,XULXL
1520,1561,26,3_24,1,3A97I
1079,712,34,2_24,0,2YEKN
58,1112,11,2_25,1,SW3PE
730,574,25,1_24,1,IGN3O
834,257,19,1_25,1,O7Q49
1595,769,20,1_25,0,8BS0E
1579,1640,17,1_25,0,OSS83
1482,617,19,1_25,1,WFW3X
911,553,77,3_25,0,5J1BI
1426,1053,23,3_25,0,4BQL5
481,892,33,3_25,0,L1AV4
1367,176,43,3_25,1,DQQAP
568,1008,27,1_25,0,3FM9N
561,1418,27,1_25,1,MXKWO
1418,113,19,3_24,0,TRT03
1680,537,16,1_24,1,OYJG8
492,254,21,2_25,0,VU7MM
1464,1663,27,3_24,1,OVUBW
762,460,32,1_24,1,7S1CG
88,292,33,1_25,0,FTMEF
1058,1260,27,3_24,0,P6JDS
1150,914,34,1_25,0,QJMQM
901,42,21,3_25,0,INK64
1611,972,26,3_24,1,2D9CG
250,396,28,1_24,0,PSUOO
1508,1483,73,2_25,0,I8QX0
1119,553,40,2_24,0,IZ3WX
1535,533,18,3_25,1,WIOQX
764,364,16,1_25,1,PHF74
306,48,31,1_25,0,TT24M
261,947,17,2_25,1,4SK6Q
1140,664,22,1_25,1,LVQ61
110,982,26,1_24,1,686O2
1455,768,31,1_24,1,ZLTKT
914,412,22,1_24,0,XEOFI
170,1361,26,3_24,1,A864M
186,433,27,1_25,1,GE24C
1361,642,22,1_25,0,WMOII
199,245,18,1_25,1,YPYMQ
1554,961,20,1_24,1,MRYZ2
752,635,39,1_25,0,JXKM6
805,827,17,3_24,1,OA0SU
850,1211,17,3_25,1,6DM96
1447,282,24,1_25,0,IIFER
1084,1170,30,1_24,1,EY8U5
84,358,27,1_25,0,NXHZR
1431,264,17,1_25,1,UNO8D
1204,489,24,1_24,0,WHTUI
81,824,58,2_24,0,FD814
285,262,42,2_24,0,3YM51
680,1229,23,1_25,0,HO3TH
805,1468,46,2_24,0,UB032
229,494,22,1_25,1,1NYLX
144,1596,57,1_24,0,PQQC9
431,1144,31,3_25,0,KOZ3H
1309,1233,33,1_24,0,8VBE6
1078,826,19,3_25,1,K9LR5
782,550,35,3_25,0,8HOLJ
75,443,22,1_25,1,2TSZ8
698,1024,13,2_24,1,Z4PBF
1595,692,15,3_25,1,KOTKU
1475,211,33,3_24,0,6U4QA
490,555,22,3_25,1,D7LO7
1334,1227,21,1_25,1,LMWOJ
481,896,55,3_25,0,ALMJE
165,915,50,3_24,0,QAU1E
1307,1445,24,2_25,0,BI8CZ
409,1029,38,1_25,0,S8BSG
787,209,30,2_24,0,6P2W7
640,752,39,3_25,0,4FZIC
258,980,31,2_25,1,0IXHR
516,248,22,2_24,0,WU0VB
850,174,23,1_25,1,IA386
1089,1186,46,1_25,0,NJSWZ
1552,1211,21,2_24,0,LZJ7W
1206,1392,30,1_25,0,QPRAS
593,526,51,1_25,0,AYJAB
799,1015,18,3_24,0,2DB76
1504,688,23,1_25,0,EAJ8T
678,1021,49,1_25,0,LLBDP
1196,1114,13,2_24,0,AGFBT
284,1538,16,3_24,0,9X1J9
1662,705,26,1_24,0,P5494
203,776,28,1_25,1,M6PQL
176,161,30,1_25,0,DTRDV
1584,1341,35,2_24,0,L1XCD
260,133,22,2_25,0,RBPMU
56,205,46,1_24,1,WSAYD
1234,1201,54,2_25,0,5O5OC
1663,1129,24,1_25,0,O0UDD
408,69,13,2_25,1,2R134
717,1614,41,1_24,0,GJ4PM
458,1546,21,2_24,1,L675B
1438,813,15,1_25,1,XFSXS
90,773,31,1_25,1,7C6RN
526,1399,36,1_25,0,L0FOS
1202,270,23,2_24,0,11LUI
1404,963,23,1_24,1,B727W
1438,696,33,1_24,0,PZGXZ
231,69,27,2_25,0,S0BSL
165,526,32,2_25,0,GU13S
877,430,43,3_25,0,HJPF1
1522,1396,18,1_25,1,1JK5X
831,1621,16,2_25,0,N8G55
960,1176,25,2_25,0,4UDO5
890,1184,29,1_24,0,1WOTK
1396,1207,18,1_24,1,SXU1T
846,462,36,3_25,0,C5PGR
725,628,17,3_25,1,NX8F6
1379,1281,19,2_25,0,EJVS5
768,1268,37,1_25,1,93RHI
1541,890,77,3_24,0,HRQJF
568,1018,20,1_25,0,XIZBT
1120,806,33,1_24,0,0KSTK
1074,1234,79,3_25,0,2FBRB
522,1461,32,1_24,1,PKQO6
630,1629,30,1_25,1,2MMPI
413,585,30,1_24,0,ZRJM6
968,1033,21,1_24,1,YXD5H
871,421,25,3_25,0,U8RCL
814,709,74,1_25,0,HSMK9
790,685,21,1_24,1,LRL8O
1670,1565,21,1_25,1,W94UQ
1050,736,15,2_24,0,OZAF6
1343,1604,25,1_25,0,7VQ1Z
393,1143,23,2_24,1,4C83I
670,794,22,2_24,0,LLV06
129,1577,23,2_24,0,3QVW1
80,835,40,2_24,0,G0H7Y
638,1512,25,3_25,0,TSDVD
708,1369,20,1_24,1,OV0HU
479,1561,37,1_24,0,0WWKP
635,870,20,2_24,1,PEY0Q
189,131,51,1_25,1,1L817
265,672,31,1_24,0,KF8SL
1325,1586,20,1_24,1,1W1JM
327,1445,25,2_24,0,81P4C
1582,1672,19,2_24,1,BLX1S
1592,1071,28,1_25,0,XSP9Z
1583,314,16,2_24,0,KI6M9
1666,736,21,3_25,0,Z77AH
1537,1616,32,2_24,1,JC6GD
937,1319,49,1_25,0,2UB7N
627,1541,21,1_25,0,W4U7B
1344,216,47,3_24,0,R01S4
118,32,17,1_25,1,I5L5K
1284,570,60,2_25,0,JOMY6
823,1621,30,2_25,0,OCBMX
1570,1013,43,3_24,0,EA61S
54,1272,15,3_24,1,SE006
709,701,33,2_24,0,3UK3L
559,749,45,2_25,1,SVNK3
1623,154,29,2_25,1,A44W3
1069,498,12,2_25,1,N4G5E
576,1010,20,3_24,0,1DQLY
570,1655,34,1_25,0,BX4IO
901,1018,21,2_24,1,YM1RG
682,351,43,1_25,1,8YRS7
98,1280,27,2_25,0,EIICE
1539,588,19,1_25,1,WS4S1
590,185,64,1_25,0,YY82D
896,33,28,3_25,0,A6G2K
365,1231,28,2_25,0,4OEYI
364,368,22,3_24,1,74ZFJ
685,900,26,2_24,0,ER2N9
1325,1510,41,3_25,1,LTLR8
301,652,23,2_25,1,KXQS6
307,48,32,1_25,0,A6U0O
1090,1501,20,1_24,1,4MG1W
628,76,72,1_24,0,ORXUJ
459,997,19,1_25,0,O4VQI
437,738,48,2_24,0,45AGD
614,477,44,1_24,0,6I4BM
1667,564,19,1_24,1,YQW33
703,32,27,1_25,0,4EPMS
1496,1478,76,2_25,0,5UA8N
140,859,20,1_24,1,8SDVG
1237,1526,52,1_24,0,5SAQM
472,673,22,1_24,1,67LI1
1574,1134,19,1_25,1,VGK8P
1662,1403,22,3_24,0,MRMAE
907,991,63,1_24,0,9YCRW
235,1236,22,3_24,1,YH3WQ
469,860,17,2_25,1,7LH2A
198,1619,31,3_25,0,BALH6
178,1661,26,1_24,0,JTU9H
66,375,48,3_24,0,OQ7V9
266,672,32,1_24,0,B99PT
1057,1258,30,3_24,0,ECMQ5
235,1044,22,1_24,1,N67EJ
256,1499,36,2_24,0,01X0L
1571,901,43,3_24,0,6F902
822,1622,15,2_25,0,RJT2J
1084,1127,30,1_25,1,MM5XF
1650,1529,34,1_25,0,IT7W2
871,422,31,3_25,0,Z91HT
1455,1491,32,2_25,0,I8TUC
78,848,46,1_24,0,YN78A
464,1559,29,3_24,1,KBEI5
1437,1120,37,1_24,0,47I58
294,1349,21,1_25,1,XHAX0
1577,577,13,3_25,1,7YD33
1470,982,11,3_25,1,VZW6B
947,1330,25,1_25,0,GXW5P
783,492,61,1_24,0,5TG8O
1477,1460,16,1_24,1,W9IOY
907,1466,25,1_25,1,3V19S
1462,1158,80,2_24,0,F9ZG4
641,319,24,1_24,1,ZFPZT
378,1195,24,1_25,1,XWIPT
1198,490,22,3_25,0,J45FN
1620,291,20,1_25,0,AOEPK
443,466,77,1_24,0,DDR1F
963,1075,16,1_25,1,S9BPR
518,1126,16,3_24,1,DX2NE
188,357,34,2_25,0,IU59F
1419,1532,30,1_25,0,QJBOI
115,70,45,2_25,0,PMX2T
557,669,21,2_25,1,3TICN
1400,823,36,1_25,1,PUXSN
375,434,31,3_25,1,0XWAK
162,870,26,2_25,1,SC7X6
346,659,21,1_24,1,RA3MP
725,1365,14,1_24,1,0PGK4
1274,920,44,2_25,0,KC1OP
798,635,43,2_25,0,HU5IM
816,711,72,1_25,0,K9X42
218,236,22,1_24,1,7772L
272,600,29,1_25,0,4DI17
1155,550,69,1_25,0,PKKQP
85,1417,22,1_25,1,AIU7O
206,319,50,1_24,0,JTEX1
1553,1470,24,2_24,0,1QSOX
143,1073,32,2_24,1,XP6VW
627,75,71,1_24,0,SGBP9
1527,616,18,1_24,1,JMCZH
311,1515,35,1_24,0,TNM4Q
1213,926,33,2_24,0,583IS
1493,911,43,3_25,0,LT7DY
1001,383,54,1_25,1,722G4
491,1609,25,1_25,1,RT3FJ
516,1284,65,1_24,0,QZLIB
1382,643,41,2_25,0,DS1OB
767,1562,58,3_24,0,441P9
287,267,33,2_24,0,2BKXR
526,1423,14,1_24,1,KW2A4
1600,818,15,3_25,1,MQSXT
1464,194,66,3_24,0,HCOPV
750,953,30,2_24,1,EPXKQ
1142,1044,35,1_24,1,JH6LU
1038,474,30,2_25,0,WGM06
1542,1573,24,2_25,0,I8HFN
324,1016,26,3_24,1,9IXCX
989,1124,38,1_25,0,D7KB1
976,1601,22,1_25,0,E2T65
894,887,21,3_24,0,KOS0M
929,356,35,1_24,0,SMUP8
29,635,23,3_25,1,O54NF
880,1176,39,1_25,0,0T9A9
937,1076,18,3_25,0,6N1QR
186,768,29,3_25,0,DS25O
1261,255,36,3_24,0,9GI25
230,69,27,2_25,0,VT7UJ
1244,620,34,3_25,0,NAC2U
193,1578,23,3_25,1,OF9H0
738,1545,22,1_24,1,0UQZF
399,1663,36,1_24,0,R0YFD
675,1508,14,1_25,1,8ZHI2
1398,1470,22,1_24,1,E8NC6
